report_time_simple,report_time,지점,주소,사고원인,lon,lat,기온(°C),기온 QC플래그,강수량(mm),강수량 QC플래그,풍속(m/s),풍속 QC플래그,풍향(16방위),풍향 QC플래그,습도(%),습도 QC플래그,증기압(hPa),이슬점온도(°C),현지기압(hPa),현지기압 QC플래그,해면기압(hPa),해면기압 QC플래그,일조(hr),일조 QC플래그,일사(MJ/m2),일사 QC플래그,적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),지면온도 QC플래그,5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
2020-11-06 14:00:00,2020-11-06 14:48:00,인제,강원도 인제군 북면 용대리 산76,탈진·탈수,128.3651816,38.1886627,15.6,,,,2.9,,180,,30,,5.3,-1.9,995.4,,1019.2,,0.7,,,9,,,6,2,,38,5009,,,19.2,,,,,
2020-10-08 16:00:00,2020-10-08 16:16:00,인제,강원도 인제군 북면 용대리 산77,탈진·탈수,128.3651816,38.1886627,18.9,,,,3.1,,90,,37,,8,3.8,1004.5,,1028.1,,1,,,9,,,0,0,,,5009,,,27.5,,,,,
2020-10-08 16:00:00,2020-10-08 16:16:00,인제,강원도 인제군 북면 용대리 산77,탈진·탈수,128.3651816,38.1886627,18.9,,,,3.1,,90,,37,,8,3.8,1004.5,,1028.1,,1,,,9,,,0,0,,,5009,,,27.5,,,,,
2020-10-12 04:00:00,2020-10-12 04:01:00,속초,강원도 속초시 설악동 설악동 197-2,실족추락,128.4849533,38.1626862,11.8,,,,2.1,,230,,90,,12.4,10.2,1010.6,,1012.7,,,9,,9,,,3,0,,,1659,,,11.5,,,,,
2020-10-12 04:00:00,2020-10-12 04:01:00,속초,강원도 속초시 설악동 설악동 197-2,실족추락,128.4849533,38.1626862,11.8,,,,2.1,,230,,90,,12.4,10.2,1010.6,,1012.7,,,9,,9,,,3,0,,,1659,,,11.5,,,,,
2020-10-12 04:00:00,2020-10-12 04:01:00,속초,강원도 속초시 설악동 설악동 197-2,실족추락,128.4849533,38.1626862,11.8,,,,2.1,,230,,90,,12.4,10.2,1010.6,,1012.7,,,9,,9,,,3,0,,,1659,,,11.5,,,,,
2020-10-12 04:00:00,2020-10-12 04:01:00,속초,강원도 속초시 설악동 설악동 197-2,실족추락,128.4849533,38.1626862,11.8,,,,2.1,,230,,90,,12.4,10.2,1010.6,,1012.7,,,9,,9,,,3,0,,,1659,,,11.5,,,,,
2020-11-07 11:00:00,2020-11-07 11:05:00,속초,강원도 속초시 설악동 설악동 산41,기타산악,128.4849533,38.1626862,19.5,,,,2.6,,270,,38,,8.5,4.7,1011.7,,1013.7,,1,,,9,,,1,0,,,1849,,,27.9,,,,,
2020-11-07 11:00:00,2020-11-07 11:05:00,속초,강원도 속초시 설악동 설악동 산41,실족추락,128.4849533,38.1626862,19.5,,,,2.6,,270,,38,,8.5,4.7,1011.7,,1013.7,,1,,,9,,,1,0,,,1849,,,27.9,,,,,
2020-11-07 11:00:00,2020-11-07 11:05:00,속초,강원도 속초시 설악동 설악동 산41,기타산악,128.4849533,38.1626862,19.5,,,,2.6,,270,,38,,8.5,4.7,1011.7,,1013.7,,1,,,9,,,1,0,,,1849,,,27.9,,,,,
2020-05-27 14:00:00,2020-05-27 14:54:00,인제,강원도 인제군 북면 용대리 산75,탈진·탈수,128.3651816,38.1886627,22.9,,,,2.6,,160,,41,,11.4,8.9,984.3,,1007.1,,0.9,,,9,,,0,0,,,1239,,,31.5,,,,,
2020-05-27 14:00:00,2020-05-27 14:35:00,인제,강원도 인제군 북면 용대리 산75,탈진·탈수,128.3651816,38.1886627,22.9,,,,2.6,,160,,41,,11.4,8.9,984.3,,1007.1,,0.9,,,9,,,0,0,,,1239,,,31.5,,,,,
2020-04-16 01:00:00,2020-04-16 01:57:00,원주,강원도 원주시 문막읍 동화리 1530-3,개인질환,127.8278425,37.3284022,11.4,,,,0.3,,0,,43,,5.8,-0.7,998.5,,1016.5,,,9,,9,,,7,0,,,943,,,8.1,,,,,
2020-06-04 11:00:00,2020-06-04 11:01:00,춘천,강원도 춘천시 서면 당림리 429-13,기타산악,127.6065132,37.8445177,25.8,,,,2.2,,250,,59,,19.5,17.1,994.3,,1002.8,,0.8,,2.37,,,,,,,,1273,,,31.4,,25.3,24.6,22.6,22.4
2020-07-15 11:00:00,2020-07-15 11:51:00,속초,강원도 속초시 설악동 설악동 211-2,실족추락,128.4849533,38.1626862,22.3,,,9,1.6,,70,,70,,18.8,16.5,1005.2,,1007.2,,0.8,,,9,,,7,3,,10,2000,,,32.7,,,,,
2020-05-30 14:00:00,2020-05-30 14:49:00,인제,강원도 인제군 북면 용대리 산77,실족추락,128.3651816,38.1886627,28.6,,,,1.6,,90,,27,,10.5,7.7,992,,1014.5,,1,,,9,,,0,0,,,1243,,,43.1,,,,,
2020-05-31 23:00:00,2020-05-31 23:13:00,속초,강원도 속초시 설악동 설악동 산41,실족추락,128.4849533,38.1626862,17.5,,,9,2.2,,360,,92,,18.3,16.1,1005.6,,1007.7,,,9,,9,,,10,3,,19,812,,,19.9,,,,,
2020-08-28 21:00:00,2020-08-28 21:36:00,속초,강원도 속초시 설악동 설악동 산41,일반조난,128.4849533,38.1626862,25.8,,,,0.3,,0,,90,,29.8,24,1005.5,,1007.5,,,9,,9,,,6,1,,16,1050,,,26,,,,,
2020-10-22 18:00:00,2020-10-22 18:34:00,속초,강원도 속초시 설악동 설악동 산41,탈진·탈수,128.4849533,38.1626862,17.1,,,,2.1,,290,,51,,9.9,6.8,1006.5,,1008.6,,0,,,9,,,3,1,,15,892,,,15.1,,,,,
2020-11-09 19:00:00,2020-11-09 19:19:00,속초,강원도 속초시 설악동 설악동 197-2,탈진·탈수,128.4849533,38.1626862,8.4,,,,1.1,,320,,25,,2.8,-10.5,1019.9,,1022.1,,,9,,9,,,0,0,,,2000,,,5.5,,,,,
2020-08-02 20:00:00,2020-08-02 20:22:00,속초,강원도 속초시 설악동 설악동 197-2,일반조난,128.4849533,38.1626862,24,,0.1,,1.1,,200,,90,,26.8,22.2,1003.4,,1005.4,,0,,,9,,,10,1,,20,1810,,,24.5,,,,,
2020-11-12 15:00:00,2020-11-12 15:22:00,속초,강원도 속초시 설악동 설악동 211-1,실족추락,128.4849533,38.1626862,19.5,,,,2.4,,250,,18,,4.1,-5.4,1023.3,,1025.4,,1,,,9,,,0,0,,,2000,,,26.9,,,,,
2020-10-01 10:00:00,2020-10-01 10:33:00,속초,강원도 속초시 설악동 설악동 216,실족추락,128.4849533,38.1626862,16.5,,,,1.1,,290,,83,,15.5,13.5,1014.2,,1016.3,,0,,,9,,,9,9,,9,2000,,,18.2,,,,,
2020-10-02 18:00:00,2020-10-02 18:14:00,인제,강원도 인제군 북면 용대리 산75,일반조난,128.3651816,38.1886627,18.8,,,9,3.1,,160,,76,,16.4,14.4,991,,1014.3,,0,,,9,,,10,9,,7,3792,,,19,,,,,
2020-10-18 18:00:00,2020-10-18 18:19:00,속초,강원도 속초시 설악동 설악동 138-1,일반조난,128.4849533,38.1626862,16.3,,,,0.4,,0,,53,,9.7,6.6,1018.2,,1020.3,,0.3,,,9,,,0,0,,,2000,,,14,,,,,
2020-10-16 14:00:00,2020-10-16 14:30:00,인제,강원도 인제군 북면 용대리 산75,탈진·탈수,128.3651816,38.1886627,12.3,,,,1.7,,180,,65,,9.2,5.8,999.2,,1023.4,,0,,,9,,,10,10,,26,3594,,,15.9,,,,,
2020-06-27 21:00:00,2020-06-27 21:38:00,인제,강원도 인제군 북면 용대리 산12-62,탈진·탈수,128.3651816,38.1886627,20.3,,1.7,,1.7,,230,,85,,20.1,17.6,981.4,,1004.5,,,9,,9,,,10,9,,66,2587,,,21.1,,,,,
2020-03-27 19:00:00,2020-03-27 19:57:00,인제,강원도 인제군 북면 용대리,일반조난,128.3651816,38.1886627,6.8,,,9,2.4,,50,,79,,7.8,3.4,990.9,,1015.4,,0,,,9,,,9,9,,5,883,,,8.3,,,,,
2020-01-14 18:00:00,2020-01-14 18:11:00,속초,강원도 속초시 설악동 설악동 197-2,일반조난,128.4849533,38.1626862,1.1,,,,1.7,,290,,31,,2.1,-14.1,1021.7,,1023.9,,0,,,9,,,3,0,,,2000,,,-0.3,,,,,
2020-06-10 17:00:00,2020-06-10 17:49:00,속초,강원도 속초시 설악동 설악동 130,실족추락,128.4849533,38.1626862,23.8,,,,2.7,,140,,72,,21.2,18.4,1003.7,,1005.7,,0,,,9,,,10,6,,28,1170,,,31.1,,,,,
2020-08-14 13:00:00,2020-08-14 13:20:00,속초,강원도 속초시 설악동 설악동 230,실족추락,128.4849533,38.1626862,29.8,,,,1.5,,110,,66,,27.6,22.7,999.7,,1001.6,,0,,,9,,,9,9,,15,2000,,,29.5,,,,,
2020-11-01 12:00:00,2020-11-01 12:02:00,인제,강원도 인제군 북면 용대리 산77,실족추락,128.3651816,38.1886627,12.5,,0,,3.6,,160,,77,,11.1,8.5,994.6,,1018.6,,0,,,9,,,10,10,,5,5009,,,13,,,,,
2020-10-31 15:00:00,2020-10-31 15:33:00,속초,강원도 속초시 설악동 설악동 197-2,탈진·탈수,128.4849533,38.1626862,18.5,,,,2.5,,160,,46,,9.7,6.6,1019.2,,1021.3,,0.5,,,9,,,,2,,70,2000,,,26.6,,,,,
2020-10-02 14:00:00,2020-10-02 14:56:00,속초,강원도 속초시 설악동 설악동 197-2,일반조난,128.4849533,38.1626862,20.2,,,9,1.9,,70,,71,,16.7,14.7,1010.4,,1012.4,,0,,,9,,,9,9,,16,2000,,,20.9,,,,,
2020-10-30 15:00:00,2020-10-30 15:34:00,속초,강원도 속초시 설악동 설악동 산41,탈진·탈수,128.4849533,38.1626862,13.2,,,,1.6,,90,,61,,9.2,5.8,1025.3,,1027.4,,0,,,9,,,6,6,,10,2000,,,17.5,,,,,
2020-10-18 15:00:00,2020-10-18 15:58:00,속초,강원도 속초시 설악동 설악동 197-2,탈진·탈수,128.4849533,38.1626862,20.3,,,,2.8,,140,,46,,10.9,8.2,1017.7,,1019.8,,1,,,9,,,0,0,,,2000,,,27.7,,,,,
2020-10-18 15:00:00,2020-10-18 15:51:00,속초,강원도 속초시 설악동 설악동 197-1,탈진·탈수,128.4849533,38.1626862,20.3,,,,2.8,,140,,46,,10.9,8.2,1017.7,,1019.8,,1,,,9,,,0,0,,,2000,,,27.7,,,,,
2020-10-18 15:00:00,2020-10-18 15:57:00,속초,강원도 속초시 설악동 설악동 산41,개인질환,128.4849533,38.1626862,20.3,,,,2.8,,140,,46,,10.9,8.2,1017.7,,1019.8,,1,,,9,,,0,0,,,2000,,,27.7,,,,,
2020-12-19 14:00:00,2020-12-19 14:47:00,속초,강원도 속초시 설악동 설악동 산41,개인질환,128.4849533,38.1626862,1.2,,,,5.1,,290,,11,,0.7,-26.1,1024.3,,1026.5,,1,,,9,,,0,0,,,2000,,,10.3,,,,,
2020-06-13 18:00:00,2020-06-13 18:37:00,인제,강원도 인제군 북면 한계리 산1-36,일반조난,128.3101926,38.1219556,30.7,,,,0.7,,270,,40,,17.6,15.5,979.5,,1001.7,,0.8,,,9,,,7,0,,,4584,,,37.7,,,,,
2020-06-19 10:00:00,2020-06-19 10:16:00,속초,강원도 속초시 설악동 설악동 197-2,실족추락,128.4849533,38.1626862,17.9,,0,,3.8,,360,,96,,19.6,17.2,1006.2,,1008.2,,0,,,9,,,9,9,,1,294,,,19.4,,,,,
2020-07-09 16:00:00,2020-07-09 16:41:00,속초,강원도 속초시 설악동 설악동 88,개인질환,128.4849533,38.1626862,25.2,,,9,2.1,,110,,76,,24.3,20.6,1004.1,,1006.1,,0.7,,,9,,,7,7,,8,2000,,,34.2,,,,,
2020-01-08 14:00:00,2020-01-08 14:57:00,인제,강원도 인제군 북면 용대리 산77,개인질환,128.3651816,38.1886627,7,,,9,2.1,,200,,79,,7.8,3.5,990.4,,1014.9,,0.2,,,9,,,10,2,,6,5010,,,11.4,,,,,
2020-01-08 14:00:00,2020-01-08 14:57:00,인제,강원도 인제군 북면 용대리 산77,기타산악,128.3651816,38.1886627,7,,,9,2.1,,200,,79,,7.8,3.5,990.4,,1014.9,,0.2,,,9,,,10,2,,6,5010,,,11.4,,,,,
2020-06-27 14:00:00,2020-06-27 14:56:00,인제,강원도 인제군 북면 용대리 1150-1,실족추락,128.3651816,38.1886627,26.1,,,,1.7,,160,,62,,20.9,18.2,981.5,,1004.1,,0.2,,,9,,,8,1,,18,3243,,,31,,,,,
2020-07-28 23:00:00,2020-07-28 23:18:00,속초,강원도 속초시 설악동 설악동 87,일반조난,128.4849533,38.1626862,20.7,,,9,0,,0,,97,,23.7,20.2,1011.5,,1013.5,,,9,,9,,,10,3,,1,1275,,,22.2,,,,,
2020-06-23 14:00:00,2020-06-23 14:16:00,인제,강원도 인제군 북면 용대리 산73,탈진·탈수,128.3651816,38.1886627,33.3,,,,0.9,,290,,35,,17.8,15.7,984.5,,1006.6,,0.7,,,9,,,8,1,,71,5009,,,49.5,,,,,
2020-06-02 16:00:00,2020-06-02 16:42:00,인제,강원도 인제군 북면 한계리,일반조난,128.3101926,38.1219556,21.1,,,9,1.9,,160,,40,,9.9,6.9,981.9,,1004.9,,0,,,9,,,9,6,,19,5009,,,25.9,,,,,
2020-08-10 10:00:00,2020-08-10 10:00:00,속초,강원도 속초시 설악동 설악동 151-8,기타산악,128.4849533,38.1626862,24.7,,,,2.9,,20,,85,,26.4,22,1002.5,,1004.5,,0.5,,,9,,,8,8,,15,2000,,,28.8,,,,,
2020-08-01 10:00:00,2020-08-01 10:54:00,속초,강원도 속초시 설악동 설악동 197-1,실족추락,128.4849533,38.1626862,28.4,,0,,0.4,,0,,67,,25.8,21.6,1008.1,,1010.1,,0,,,9,,,10,0,,,2000,,,29.7,,,,,
2020-10-01 13:00:00,2020-10-01 13:19:00,인제,강원도 인제군 북면 용대리 산75,실족추락,128.3651816,38.1886627,21.4,,,,1.6,,90,,61,,15.5,13.5,990.6,,1013.7,,0.6,,,9,,,9,4,,13,5009,,,36.2,,,,,
2020-10-13 16:00:00,2020-10-13 16:46:00,속초,강원도 속초시 설악동 설악동 산41,탈진·탈수,128.4849533,38.1626862,14.6,,,9,3.2,,50,,79,,13,10.9,1018,,1020.1,,0.9,,,9,,,3,2,,5,1987,,,21.8,,,,,
2020-10-11 16:00:00,2020-10-11 16:59:00,속초,강원도 속초시 설악동 설악동 산41,실족추락,128.4849533,38.1626862,16.9,,,,2.3,,140,,65,,12.4,10.2,1012.9,,1015,,0.5,,,9,,,8,1,,76,2000,,,22,,,,,
2020-11-07 12:00:00,2020-11-07 12:36:00,인제,강원도 인제군 북면 용대리 산76,일반조난,128.3651816,38.1886627,17.1,,,,5.1,,200,,42,,8.1,4,991.4,,1014.9,,1,,,9,,,5,0,,,5009,,,24.9,,,,,
2020-10-09 18:00:00,2020-10-09 18:46:00,속초,강원도 속초시 설악동 설악동 산41,탈진·탈수,128.4849533,38.1626862,16.7,,,,2.7,,70,,65,,12.3,10,1022.9,,1025,,0,,,9,,,3,2,,16,2000,,,17.5,,,,,
2020-10-09 18:00:00,2020-10-09 18:18:00,속초,강원도 속초시 설악동 설악동 산27-4,개인질환,128.4849533,38.1626862,16.7,,,,2.7,,70,,65,,12.3,10,1022.9,,1025,,0,,,9,,,3,2,,16,2000,,,17.5,,,,,
2020-10-17 16:00:00,2020-10-17 16:38:00,속초,강원도 속초시 설악동 설악동 197-2,일반조난,128.4849533,38.1626862,15.3,,,,1,,90,,51,,8.8,5.2,1019.4,,1021.5,,1,,,9,,,0,0,,,2000,,,24.6,,,,,
2020-06-19 17:00:00,2020-06-19 17:47:00,인제,강원도 인제군 북면 용대리 산12-21,실족추락,128.3651816,38.1886627,24.3,,,,2.5,,20,,56,,16.9,14.9,984.9,,1007.5,,0.1,,,9,,,7,7,,17,4549,,,36.5,,,,,
2020-06-22 17:00:00,2020-06-22 17:55:00,속초,강원도 속초시 설악동 설악동 197-2,탈진·탈수,128.4849533,38.1626862,23,,,,2,,140,,77,,21.6,18.7,1005.7,,1007.7,,1,,,9,,,0,0,,,2000,,,28.3,,,,,
2020-07-11 20:00:00,2020-07-11 20:32:00,인제,강원도 인제군 북면 용대리 산73,실족추락,128.3651816,38.1886627,20.2,,,,0.7,,70,,70,,16.5,14.5,988.2,,1011.4,,0,,,9,,,,,,,1929,,,21.2,,,,,
2020-10-23 13:00:00,2020-10-23 13:40:00,속초,강원도 속초시 설악동 설악동 197-2,일반조난,128.4849533,38.1626862,14.1,,,,2.5,,110,,45,,7.2,2.3,1008,,1010.1,,1,,,9,,,0,0,,,2000,,,33.9,,,,,
2020-08-16 19:00:00,2020-08-16 19:25:00,속초,강원도 속초시 설악동 설악동 197-2,실족추락,128.4849533,38.1626862,27.1,,,,1.9,,160,,75,,26.8,22.2,1005.9,,1007.9,,0,,,9,,,10,9,,72,1925,,,25.6,,,,,
2020-08-31 17:00:00,2020-08-31 17:52:00,속초,강원도 속초시 설악동 설악동 산41,탈진·탈수,128.4849533,38.1626862,22.1,,0,,0.3,,0,,91,,24.1,20.5,1012.9,,1014.9,,0,,,9,,,9,9,,6,1726,,,23.6,,,,,
2020-10-13 20:00:00,2020-10-13 20:58:00,인제,강원도 인제군 북면 용대리 산12-21,기타산악,128.3651816,38.1886627,10.4,,,,0,,0,,86,,10.8,8.1,998.5,,1022.9,,,9,,9,,,0,0,,,2095,,,12.8,,,,,
2020-10-23 19:00:00,2020-10-23 19:09:00,인제,강원도 인제군 북면 한계리 산1-67,일반조난,128.3101926,38.1219556,7.1,,,,0.7,,230,,51,,5.2,-2.3,989.3,,1013.7,,,9,,9,,,0,0,,,5009,,,7.9,,,,,
2020-08-20 19:00:00,2020-08-20 19:19:00,속초,강원도 속초시 설악동 설악동 산41,탈진·탈수,128.4849533,38.1626862,21.8,,1.5,,1.9,,20,,97,,25.2,21.2,1012,,1014,,0,,,9,,,8,8,,,76,,,22.6,,,,,
2020-08-20 19:00:00,2020-08-20 19:19:00,속초,강원도 속초시 설악동 설악동 산41,탈진·탈수,128.4849533,38.1626862,21.8,,1.5,,1.9,,20,,97,,25.2,21.2,1012,,1014,,0,,,9,,,8,8,,,76,,,22.6,,,,,
2020-08-22 10:00:00,2020-08-22 10:41:00,속초,강원도 속초시 설악동 설악동 산41,실족추락,128.4849533,38.1626862,22.5,,,9,1.2,,20,,92,,25,21.1,1013.1,,1015.1,,0,,,9,,,9,7,,4,2000,,,26.6,,,,,
2020-10-10 01:00:00,2020-10-10 01:43:00,속초,강원도 속초시 설악동 설악동 197-1,탈진·탈수,128.4849533,38.1626862,12.8,,,,1.8,,270,,80,,11.8,9.4,1021.2,,1023.3,,,9,,9,,,6,6,,62,2000,,,13.3,,,,,
2020-10-21 21:00:00,2020-10-21 21:48:00,속초,강원도 속초시 설악동 설악동 197-2,탈진·탈수,128.4849533,38.1626862,16.6,,,,1.4,,270,,40,,7.5,2.9,1012.6,,1014.7,,,9,,9,,,7,4,,37,1938,,,12.6,,,,,
2020-10-03 15:00:00,2020-10-03 15:28:00,속초,강원도 속초시 설악동 설악동 215,기타산악,128.4849533,38.1626862,20.3,,,,1.4,,70,,64,,15.2,13.2,1011.3,,1013.3,,1,,,9,,,8,1,,50,2000,,,29.9,,,,,
2020-06-21 17:00:00,2020-06-21 17:12:00,속초,강원도 속초시 설악동 설악동 197-2,탈진·탈수,128.4849533,38.1626862,22.1,,,,4.2,,160,,75,,19.9,17.4,1004.4,,1006.4,,1,,,9,,,0,0,,,2000,,,25.4,,,,,
2020-06-28 14:00:00,2020-06-28 14:27:00,인제,강원도 인제군 북면 용대리 산75,일반조난,128.3651816,38.1886627,27.4,,,,1.2,,230,,54,,19.6,17.2,980.5,,1002.9,,0.5,,,9,,,8,2,,13,1403,,,32.3,,,,,
2020-06-28 18:00:00,2020-06-28 18:14:00,인제,강원도 인제군 북면 용대리 산12-21,실족추락,128.3651816,38.1886627,22.6,,,9,0.9,,250,,85,,23.2,19.9,981.6,,1004.4,,0.6,,,9,,,6,4,,51,1479,,,26.7,,,,,
2020-08-01 14:00:00,2020-08-01 14:07:00,인제,강원도 인제군 북면 용대리 산76,탈진·탈수,128.3651816,38.1886627,26.5,,0,,1.4,,160,,79,,27.2,22.5,987.1,,1009.7,,0,,,9,,,10,2,,42,2467,,,28.9,,,,,
2020-08-17 13:00:00,2020-08-17 13:02:00,속초,강원도 속초시 설악동 설악동 241,실족추락,128.4849533,38.1626862,32.8,,,,2.7,,140,,58,,28.8,23.4,1010.1,,1012.1,,1,,,9,,,8,1,,,2000,,,38.5,,,,,
2020-08-13 09:00:00,2020-08-13 09:52:00,속초,강원도 속초시 설악동 설악동 150-1,기타산악,128.4849533,38.1626862,28.6,,,,0.3,,0,,71,,27.7,22.8,1007.1,,1009.1,,0,,,9,,,8,8,,35,2000,,,26.7,,,,,
2020-08-24 08:00:00,2020-08-24 08:11:00,속초,강원도 속초시 설악동 설악동 248-2,기타산악,128.4849533,38.1626862,24.8,,,,0.7,,90,,82,,25.6,21.5,1003.8,,1005.8,,1,,,9,,,2,0,,,2000,,,26,,,,,
2020-11-09 15:00:00,2020-11-09 15:37:00,속초,강원도 속초시 설악동 설악동 211-1,실족추락,128.4849533,38.1626862,11.5,,,,3.3,,290,,16,,2.2,-13.5,1018.3,,1020.4,,1,,,9,,,0,0,,,2000,,,20.4,,,,,
2020-11-20 12:00:00,2020-11-20 12:28:00,속초,강원도 속초시 설악동 설악동 197-1,개인질환,128.4849533,38.1626862,9.4,,,,4.9,,290,,48,,5.7,-1,1010.1,,1012.2,,1,,,9,,,2,0,,,2000,,,14.9,,,,,
2020-12-23 12:00:00,2020-12-23 12:35:00,인제,강원도 인제군 북면 용대리 산77,일반조난,128.3651816,38.1886627,2.9,,,,1.3,,200,,75,,5.6,-1.1,998,,1023.1,,0,,,9,,,9,9,,14,1769,,,0.1,,,,,
2020-11-07 17:00:00,2020-11-07 17:44:00,인제,강원도 인제군 북면 용대리 839,일반조난,128.3651816,38.1886627,16,,,,3.4,,180,,35,,6.3,0.5,991.3,,1015,,0,,,9,,,0,0,,,5009,,,14.1,,,,,
2020-11-11 18:00:00,2020-11-11 18:11:00,속초,강원도 속초시 설악동 설악동 산41,탈진·탈수,128.4849533,38.1626862,10.4,,,,0.5,,270,,55,,6.9,1.7,1029,,1031.2,,0,,,9,,,0,0,,,2000,,,7.8,,,,,
2020-06-06 21:00:00,2020-06-06 21:04:00,인제,강원도 인제군 북면 한계리 산1-67,일반조난,128.3101926,38.1219556,20,,,,1.6,,50,,67,,15.6,13.6,987.1,,1010.3,,,9,,9,,,3,1,,19,2180,,,21.8,,,,,
2020-07-23 12:00:00,2020-07-23 12:22:00,속초,강원도 속초시 설악동 설악동 산31,일반조난,128.4849533,38.1626862,21.9,,0.1,,4.1,,110,,93,,24.4,20.7,1009.2,,1011.2,,0,,,9,,,10,10,,2,937,,,24.4,,,,,
2020-01-06 07:00:00,2020-01-06 07:38:00,인제,강원도 인제군 북면 용대리 산76,일반조난,128.3651816,38.1886627,-4.5,,,,0.2,,0,,78,,3.4,-7.7,1005.8,,1031.8,,,9,,9,,,10,7,,37,5010,,,-1.8,,,,,
2020-01-06 07:00:00,2020-01-06 07:38:00,인제,강원도 인제군 북면 용대리 산76,일반조난,128.3651816,38.1886627,-4.5,,,,0.2,,0,,78,,3.4,-7.7,1005.8,,1031.8,,,9,,9,,,10,7,,37,5010,,,-1.8,,,,,
2020-01-19 12:00:00,2020-01-19 12:27:00,속초,강원도 속초시 설악동 설악동 197-1,일반조난,128.4849533,38.1626862,5.2,,,,4.6,,270,,46,,4.1,-5.5,1012.2,,1014.4,,1,,,9,,,2,0,,,890,,,5.4,,,,,
2020-01-22 11:00:00,2020-01-22 11:35:00,속초,강원도 속초시 설악동 설악동 197-1,실족추락,128.4849533,38.1626862,6.7,,,,1.6,,290,,26,,2.5,-11.5,1023,,1025.2,,0,,,9,,,9,9,,33,2000,,,1.8,,,,,
2020-06-27 18:00:00,2020-06-27 18:01:00,속초,강원도 속초시 설악동 설악동 197-2,실족추락,128.4849533,38.1626862,26.8,,,,2.4,,160,,59,,20.8,18.1,999.6,,1001.6,,0.8,,,9,,,5,1,,16,1506,,,28.2,,,,,
2020-08-15 09:00:00,2020-08-15 09:37:00,인제,강원도 인제군 북면 용대리 산77,일반조난,128.3651816,38.1886627,25.3,,3.7,,2.8,,160,,92,,29.5,23.8,985.2,,1007.9,,0,,,9,,,10,7,,1,1366,,,25,,,,,
2020-10-06 16:00:00,2020-10-06 16:47:00,속초,강원도 속초시 설악동 설악동 197-2,탈진·탈수,128.4849533,38.1626862,16.4,,,,2,,50,,45,,8.4,4.4,1019.1,,1021.2,,1,,,9,,,0,0,,,2000,,,29,,,,,
2020-08-20 17:00:00,2020-08-20 17:02:00,속초,강원도 속초시 설악동 설악동 197-2,탈진·탈수,128.4849533,38.1626862,22.4,,0.7,,3,,50,,96,,26,21.7,1011.4,,1013.4,,0,,,9,,,5,5,,,110,,,23.3,,,,,
2020-10-09 20:00:00,2020-10-09 20:31:00,속초,강원도 속초시 설악동 설악동 197-2,탈진·탈수,128.4849533,38.1626862,16.4,,,,2.7,,70,,65,,12,9.7,1022.7,,1024.8,,,9,,9,,,6,3,,14,2000,,,16.3,,,,,
2020-11-08 13:00:00,2020-11-08 13:35:00,속초,강원도 속초시 설악동 설악동 197-2,실족추락,128.4849533,38.1626862,12.7,,,,7,,20,,34,,5,-2.7,1015.2,,1017.3,,1,,,9,,,0,0,,,2000,,,24.7,,,,,
2020-05-29 16:00:00,2020-05-29 16:26:00,인제,강원도 인제군 북면 용대리 산76,개인질환,128.3651816,38.1886627,25.1,,,,3,,20,,32,,10.2,7.2,990.5,,1013.4,,0.7,,,9,,,5,0,,,988,,,32.7,,,,,
2020-06-09 20:00:00,2020-06-09 20:20:00,속초,강원도 속초시 설악동 설악동 산41,일반조난,128.4849533,38.1626862,20.8,,,,0.4,,0,,85,,20.8,18.1,1009.6,,1011.6,,0,,,9,,,6,3,,22,749,,,24.7,,,,,
2020-06-14 19:00:00,2020-06-14 19:27:00,속초,강원도 속초시 설악동 설악동 197-2,탈진·탈수,128.4849533,38.1626862,30.1,,,9,5.5,,290,,39,,16.6,14.6,996.8,,998.7,,1,,,9,,,0,0,,,2000,,,28.4,,,,,
2020-06-28 01:00:00,2020-06-28 01:27:00,속초,강원도 속초시 설악동 설악동 197-2,실족추락,128.4849533,38.1626862,20.5,,,,0,,0,,95,,22.8,19.6,1001.1,,1003.1,,,9,,9,,,1,0,,,303,,,20.3,,,,,
2020-07-02 21:00:00,2020-07-02 21:29:00,속초,강원도 속초시 설악동 설악동 197-2,탈진·탈수,128.4849533,38.1626862,21.4,,,,0.8,,180,,84,,21.3,18.5,1010.3,,1012.3,,,9,,9,,,5,0,,,1668,,,21,,,,,
2020-01-11 18:00:00,2020-01-11 18:24:00,속초,강원도 속초시 설악동 설악동 197-2,일반조난,128.4849533,38.1626862,3.1,,,,1.4,,290,,43,,3.3,-8.2,1014.4,,1016.6,,0,,,9,,,3,0,,,1787,,,0.9,,,,,
2020-06-01 17:00:00,2020-06-01 17:19:00,속초,강원도 속초시 설악동 설악동 산41,탈진·탈수,128.4849533,38.1626862,28.3,,,,2,,270,,22,,8.4,4.5,1001.9,,1003.9,,1,,,9,,,0,0,,,2000,,,28.2,,,,,
2020-06-07 19:00:00,2020-06-07 19:56:00,인제,강원도 인제군 북면 용대리 838-1,실족추락,128.3651816,38.1886627,25.2,,,,0.4,,0,,57,,18.2,16,987,,1009.8,,0,,,9,,,0,0,,,2698,,,28.5,,,,,
